CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
46014,46014A501,1423,1981-03-01,9999-12-31 00:00:00,94.0769306081,BOKSLAAR - SPOELE,BOKSLAAR - SPOELE,Lokeren,Lokeren,BOKSLAAR - SPOELE,BOKSLAAR - SPOELE,A501
46014,46014A51-,822,1981-03-01,9999-12-31 00:00:00,41.1293021351,BOKSLAAR - OOSTEINDE,BOKSLAAR - OOSTEINDE,Lokeren,Lokeren,BOKSLAAR - OOSTEINDE,BOKSLAAR - OOSTEINDE,A51-
46014,46014A522,404,1981-03-01,9999-12-31 00:00:00,72.1623286584,EVERSLAAR,EVERSLAAR,Lokeren,Lokeren,EVERSLAAR,EVERSLAAR,A522
46014,46014A532,2777,1981-03-01,9999-12-31 00:00:00,89.072017357,BOKSLAAR - ZELEBAAN,BOKSLAAR - ZELEBAAN,Lokeren,Lokeren,BOKSLAAR - ZELEBAAN,BOKSLAAR - ZELEBAAN,A532
46014,46014A60-,1591,1981-03-01,9999-12-31 00:00:00,47.4197335399,HEIRBRUG,HEIRBRUG,Lokeren,Lokeren,HEIRBRUG,HEIRBRUG,A60-
46014,46014A611,1100,1981-03-01,9999-12-31 00:00:00,44.7166268114,KARLAPPER,KARLAPPER,Lokeren,Lokeren,KARLAPPER,KARLAPPER,A611
46014,46014A622,396,1981-03-01,9999-12-31 00:00:00,31.0566652148,OMLEIDING-ZUID,OMLEIDING-ZUID,Lokeren,Lokeren,OMLEIDING-ZUID,OMLEIDING-ZUID,A622
46014,46014A632,1230,1981-03-01,9999-12-31 00:00:00,70.1647624083,PUTTENEN,PUTTENEN,Lokeren,Lokeren,PUTTENEN,PUTTENEN,A632
46014,46014A691,812,1981-03-01,9999-12-31 00:00:00,339.470935236,WERKSTEDE,WERKSTEDE,Lokeren,Lokeren,WERKSTEDE,WERKSTEDE,A691
46014,46014A701,809,1981-03-01,9999-12-31 00:00:00,19.2483299396,LOKEREN - STATIONSKWARTIER,LOKEREN - STATIONSKWARTIER,Lokeren,Lokeren,LOKEREN - STATIONSKWARTIER,LOKEREN - STATIONSKWARTIER,A701
46014,46014A712,929,1981-03-01,9999-12-31 00:00:00,26.5088824409,UEBERG,UEBERG,Lokeren,Lokeren,UEBERG,UEBERG,A712
46014,46014A723,132,1981-03-01,9999-12-31 00:00:00,23.4787557019,BERGENDRIES,BERGENDRIES,Lokeren,Lokeren,BERGENDRIES,BERGENDRIES,A723
46014,46014A734,1888,1981-03-01,9999-12-31 00:00:00,45.1653134389,TUINWIJK - GRIJZEBOS,TUINWIJK - GRIJZEBOS,Lokeren,Lokeren,TUINWIJK - GRIJZEBOS,TUINWIJK - GRIJZEBOS,A734
46014,46014A803,742,1981-03-01,9999-12-31 00:00:00,70.6394311988,STAAKTE,STAAKTE,Lokeren,Lokeren,STAAKTE,STAAKTE,A803
46014,46014A813,995,1981-03-01,9999-12-31 00:00:00,74.601402373,EYERMANS,EYERMANS,Lokeren,Lokeren,EYERMANS,EYERMANS,A813
46014,46014B00-,1316,1981-03-01,9999-12-31 00:00:00,108.992217839,EKSAARDE-DORP,EKSAARDE-DORP,Lokeren,Lokeren,EKSAARDE-DORP,EKSAARDE-DORP,B00-
46014,46014B01-,1646,1981-03-01,9999-12-31 00:00:00,94.3575477621,BRUG,BRUG,Lokeren,Lokeren,BRUG,BRUG,B01-
46014,46014B09-,900,1981-03-01,9999-12-31 00:00:00,522.888590798,BRIEL,BRIEL,Lokeren,Lokeren,BRIEL,BRIEL,B09-
46014,46014B0PP,171,2001-10-01,9999-12-31 00:00:00,464.393701565,KRUISKAPEL - ZUIDLEDE,KRUISKAPEL - ZUIDLEDE,Lokeren,Lokeren,KRUISKAPEL - ZUIDLEDE,KRUISKAPEL - ZUIDLEDE,B0PP
46014,46014B10-,796,1981-03-01,9999-12-31 00:00:00,68.0817868042,DOORSLAAR,DOORSLAAR,Lokeren,Lokeren,DOORSLAAR,DOORSLAAR,B10-
46014,46014B19-,837,1981-03-01,9999-12-31 00:00:00,588.005830922,KAASWINKELS - MOLENAKKERS,KAASWINKELS - MOLENAKKERS,Lokeren,Lokeren,KAASWINKELS - MOLENAKKERS,KAASWINKELS - MOLENAKKERS,B19-
46014,46014B1AA,408,2001-10-01,9999-12-31 00:00:00,99.0841616524,SCHEEPKEN,SCHEEPKEN,Lokeren,Lokeren,SCHEEPKEN,SCHEEPKEN,B1AA
46014,46014B1PA,48,2001-10-01,9999-12-31 00:00:00,181.884549586,STENENBRUG,STENENBRUG,Lokeren,Lokeren,STENENBRUG,STENENBRUG,B1PA
46014,46014C00-,284,1981-03-01,9999-12-31 00:00:00,41.1333639194,DAKNAM-DORP,DAKNAM-DORP,Lokeren,Lokeren,DAKNAM-DORP,DAKNAM-DORP,C00-
46014,46014C010,326,1981-03-01,9999-12-31 00:00:00,26.8319857686,PONTWEG,PONTWEG,Lokeren,Lokeren,PONTWEG,PONTWEG,C010
46014,46014C091,191,1981-03-01,9999-12-31 00:00:00,325.029972954,BROEK - WEEHAGE,BROEK - WEEHAGE,Lokeren,Lokeren,BROEK - WEEHAGE,BROEK - WEEHAGE,C091
46014,46014C412,99,1981-03-01,9999-12-31 00:00:00,10.0442988248,DAKNAMSE BOSSEN,DAKNAMSE BOSSEN,Lokeren,Lokeren,DAKNAMSE BOSSEN,DAKNAMSE BOSSEN,C412
46014,46014ZZZZ,16,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Lokeren,Lokeren,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
46020,46020A001,538,1981-03-01,9999-12-31 00:00:00,18.4139900253,SINT-GILLIS-WAAS-DORP,SINT-GILLIS-WAAS-DORP,Sint-Gillis-Waas,Sint-Gillis-Waas,SINT-GILLIS-WAAS-DORP,SINT-GILLIS-WAAS-DORP,A001
46020,46020A01-,459,1981-03-01,9999-12-31 00:00:00,37.5203701017,HOOGEINDE,HOOGEINDE,Sint-Gillis-Waas,Sint-Gillis-Waas,HOOGEINDE,HOOGEINDE,A01-
46020,46020A022,930,1981-03-01,9999-12-31 00:00:00,33.5598472062,NIEUWSTRAAT,NIEUWSTRAAT,Sint-Gillis-Waas,Sint-Gillis-Waas,NIEUWSTRAAT,NIEUWSTRAAT,A022
46020,46020A033,536,1981-03-01,9999-12-31 00:00:00,31.5732699661,DOORN,DOORN,Sint-Gillis-Waas,Sint-Gillis-Waas,DOORN,DOORN,A033
46020,46020A044,2024,1981-03-01,9999-12-31 00:00:00,66.1450135831,STATIONSTRAAT,STATIONSTRAAT,Sint-Gillis-Waas,Sint-Gillis-Waas,STATIONSTRAAT,STATIONSTRAAT,A044
46020,46020A081,553,1981-03-01,9999-12-31 00:00:00,536.986484957,SCHUILHOEK - ZEVENSTER,SCHUILHOEK - ZEVENSTER,Sint-Gillis-Waas,Sint-Gillis-Waas,SCHUILHOEK - ZEVENSTER,SCHUILHOEK - ZEVENSTER,A081
46020,46020A09-,524,1981-03-01,9999-12-31 00:00:00,376.265573261,LOEVER,LOEVER,Sint-Gillis-Waas,Sint-Gillis-Waas,LOEVER,LOEVER,A09-
46020,46020A100,752,1981-03-01,9999-12-31 00:00:00,36.4720429959,HET KALF,HET KALF,Sint-Gillis-Waas,Sint-Gillis-Waas,HET KALF,HET KALF,A100
46020,46020A164,16,1981-03-01,9999-12-31 00:00:00,20.9249808943,KEMZEKE - GAVERS,KEMZEKE - GAVERS,Sint-Gillis-Waas,Sint-Gillis-Waas,KEMZEKE - GAVERS,KEMZEKE - GAVERS,A164
46020,46020A180,259,1981-03-01,9999-12-31 00:00:00,718.526848718,POLDERS,POLDERS,Sint-Gillis-Waas,Sint-Gillis-Waas,POLDERS,POLDERS,A180
46020,46020A19-,0,1981-03-01,9999-12-31 00:00:00,172.506595708,DE STROPERS,DE STROPERS,Sint-Gillis-Waas,Sint-Gillis-Waas,DE STROPERS,DE STROPERS,A19-
46020,46020A215,710,1981-03-01,9999-12-31 00:00:00,43.9191816547,REEP,REEP,Sint-Gillis-Waas,Sint-Gillis-Waas,REEP,REEP,A215
46020,46020A222,369,1981-03-01,9999-12-31 00:00:00,37.545128969,HOEKSKEN,HOEKSKEN,Sint-Gillis-Waas,Sint-Gillis-Waas,HOEKSKEN,HOEKSKEN,A222
46020,46020A283,50,1981-03-01,9999-12-31 00:00:00,97.0294611949,KEMPHOEK,KEMPHOEK,Sint-Gillis-Waas,Sint-Gillis-Waas,KEMPHOEK,KEMPHOEK,A283
46020,46020A31-,336,1981-03-01,9999-12-31 00:00:00,47.2323619445,BUITENSTRAAT,BUITENSTRAAT,Sint-Gillis-Waas,Sint-Gillis-Waas,BUITENSTRAAT,BUITENSTRAAT,A31-
46020,46020A482,398,1981-03-01,9999-12-31 00:00:00,165.635705726,HOL,HOL,Sint-Gillis-Waas,Sint-Gillis-Waas,HOL,HOL,A482
46020,46020B001,772,1981-03-01,9999-12-31 00:00:00,20.7243946562,DE KLINGE-KERN,DE KLINGE-KERN,Sint-Gillis-Waas,Sint-Gillis-Waas,DE KLINGE-KERN,DE KLINGE-KERN,B001
46020,46020B012,1369,1981-03-01,9999-12-31 00:00:00,38.9601889589,HEIDE,HEIDE,Sint-Gillis-Waas,Sint-Gillis-Waas,HEIDE,HEIDE,B012
46020,46020B023,1376,1981-03-01,9999-12-31 00:00:00,55.8124403491,WARANDE,WARANDE,Sint-Gillis-Waas,Sint-Gillis-Waas,WARANDE,WARANDE,B023
46020,46020B062,52,1981-03-01,9999-12-31 00:00:00,15.9647566472,KAPELLEDREEF,KAPELLEDREEF,Sint-Gillis-Waas,Sint-Gillis-Waas,KAPELLEDREEF,KAPELLEDREEF,B062
46020,46020B091,431,1981-03-01,9999-12-31 00:00:00,149.26883949,SPAANS KWARTIER,SPAANS KWARTIER,Sint-Gillis-Waas,Sint-Gillis-Waas,SPAANS KWARTIER,SPAANS KWARTIER,B091
46020,46020C000,1038,1981-03-01,9999-12-31 00:00:00,93.5893778889,MEERDONK - KERN,MEERDONK - KERN,Sint-Gillis-Waas,Sint-Gillis-Waas,MEERDONK - KERN,MEERDONK - KERN,C000
46020,46020C08-,559,1981-03-01,9999-12-31 00:00:00,356.657501559,ZANDLOPER,ZANDLOPER,Sint-Gillis-Waas,Sint-Gillis-Waas,ZANDLOPER,ZANDLOPER,C08-
46020,46020C090,33,1981-03-01,9999-12-31 00:00:00,347.526733746,KONINGS KIELDRECHTPOLDER,KONINGS KIELDRECHTPOLDER,Sint-Gillis-Waas,Sint-Gillis-Waas,KONINGS KIELDRECHTPOLDER,KONINGS KIELDRECHTPOLDER,C090
46020,46020C11-,353,1981-03-01,9999-12-31 00:00:00,6.09728613784,KOUTER,KOUTER,Sint-Gillis-Waas,Sint-Gillis-Waas,KOUTER,KOUTER,C11-
46020,46020C182,184,1981-03-01,9999-12-31 00:00:00,165.672054,MOLENHOEK,MOLENHOEK,Sint-Gillis-Waas,Sint-Gillis-Waas,MOLENHOEK,MOLENHOEK,C182
46020,46020C191,112,1981-03-01,9999-12-31 00:00:00,180.755570586,KRONENHOEK,KRONENHOEK,Sint-Gillis-Waas,Sint-Gillis-Waas,KRONENHOEK,KRONENHOEK,C191
46020,46020D001,1424,1981-03-01,9999-12-31 00:00:00,49.1995730688,SINT-PAUWELS-CENTRUM,SINT-PAUWELS-CENTRUM,Sint-Gillis-Waas,Sint-Gillis-Waas,SINT-PAUWELS-CENTRUM,SINT-PAUWELS-CENTRUM,D001
46020,46020D012,173,1981-03-01,9999-12-31 00:00:00,18.5842423663,VOSSELWIJK,VOSSELWIJK,Sint-Gillis-Waas,Sint-Gillis-Waas,VOSSELWIJK,VOSSELWIJK,D012
46020,46020D022,384,1981-03-01,9999-12-31 00:00:00,15.6540307419,HEULDONK,HEULDONK,Sint-Gillis-Waas,Sint-Gillis-Waas,HEULDONK,HEULDONK,D022
46020,46020D081,786,1981-03-01,9999-12-31 00:00:00,520.932016502,SINT-PAUWELS-VERSPR. BEW.-OOST,SINT-PAUWELS-VERSPR. BEW.-OOST,Sint-Gillis-Waas,Sint-Gillis-Waas,SINT-PAUWELS-VERSPR. BEW.-OOST,SINT-PAUWELS-VERSPR. BEW.-OOST,D081
46020,46020D091,1057,1981-03-01,9999-12-31 00:00:00,491.912748563,SINT-PAUWELS-VERSPR. BEW.-WEST,SINT-PAUWELS-VERSPR. BEW.-WEST,Sint-Gillis-Waas,Sint-Gillis-Waas,SINT-PAUWELS-VERSPR. BEW.-WEST,SINT-PAUWELS-VERSPR. BEW.-WEST,D091
46020,46020D11-,364,1981-03-01,9999-12-31 00:00:00,23.7339647531,KEMZEKE HOEK,KEMZEKE HOEK,Sint-Gillis-Waas,Sint-Gillis-Waas,KEMZEKE HOEK,KEMZEKE HOEK,D11-
46020,46020D123,409,1981-03-01,9999-12-31 00:00:00,29.8844179605,ZEVENGEMEET,ZEVENGEMEET,Sint-Gillis-Waas,Sint-Gillis-Waas,ZEVENGEMEET,ZEVENGEMEET,D123
46020,46020D133,108,1981-03-01,9999-12-31 00:00:00,3.90484973195,ZANDSTRAAT,ZANDSTRAAT,Sint-Gillis-Waas,Sint-Gillis-Waas,ZANDSTRAAT,ZANDSTRAAT,D133
46020,46020D134,96,1981-03-01,9999-12-31 00:00:00,5.02299433672,ZANDSTRAAT,ZANDSTRAAT,Sint-Gillis-Waas,Sint-Gillis-Waas,ZANDSTRAAT,ZANDSTRAAT,D134
46020,46020E084,76,1981-03-01,9999-12-31 00:00:00,129.591713505,PEISELS EN VERRE,PEISELS EN VERRE,Sint-Gillis-Waas,Sint-Gillis-Waas,PEISELS EN VERRE,PEISELS EN VERRE,E084
46020,46020E093,318,1981-03-01,9999-12-31 00:00:00,197.238619729,OKKERVOORDE,OKKERVOORDE,Sint-Gillis-Waas,Sint-Gillis-Waas,OKKERVOORDE,OKKERVOORDE,E093
46020,46020E195,3,1981-03-01,9999-12-31 00:00:00,191.989192115,TWAALF GEMEET,TWAALF GEMEET,Sint-Gillis-Waas,Sint-Gillis-Waas,TWAALF GEMEET,TWAALF GEMEET,E195
46020,46020ZZZZ,1,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Sint-Gillis-Waas,Sint-Gillis-Waas,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
46021,4602110PQ,0,2001-10-01,9999-12-31 00:00:00,93.0751908364,PAPELAAR,PAPELAAR,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),PAPELAAR,PAPELAAR,10PQ
46021,4602122MQ,89,2001-10-01,9999-12-31 00:00:00,26.9657302158,OOSTJACHTPARK,OOSTJACHTPARK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),OOSTJACHTPARK,OOSTJACHTPARK,22MQ
46021,4602122PQ,0,2001-10-01,9999-12-31 00:00:00,20.4336571007,KLAVERBLAD E17,KLAVERBLAD E17,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),KLAVERBLAD E17,KLAVERBLAD E17,22PQ
46021,46021A001,1575,1981-03-01,9999-12-31 00:00:00,33.7967132101,SINT-NIKLAAS - MARKT,SINT-NIKLAAS - MARKT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),SINT-NIKLAAS - MARKT,SINT-NIKLAAS - MARKT,A001
46021,46021A011,3461,1981-03-01,9999-12-31 00:00:00,35.7336241925,ANKERSTRAAT,ANKERSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),ANKERSTRAAT,ANKERSTRAAT,A011
46021,46021A021,1515,1981-03-01,9999-12-31 00:00:00,18.4413911092,WESTERBUURT,WESTERBUURT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),WESTERBUURT,WESTERBUURT,A021
46021,46021A031,405,1981-03-01,9999-12-31 00:00:00,12.0239874207,STEDELIJK SPORTPLEIN,STEDELIJK SPORTPLEIN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),STEDELIJK SPORTPLEIN,STEDELIJK SPORTPLEIN,A031
46021,46021A032,1060,1981-03-01,9999-12-31 00:00:00,15.2054976591,VELDSTRAAT,VELDSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VELDSTRAAT,VELDSTRAAT,A032
46021,46021A041,955,1981-03-01,9999-12-31 00:00:00,23.0502751902,STADSPARK,STADSPARK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),STADSPARK,STADSPARK,A041
46021,46021A052,1491,1981-03-01,9999-12-31 00:00:00,18.7627189909,CASTROWIJK,CASTROWIJK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),CASTROWIJK,CASTROWIJK,A052
46021,46021A070,12,1981-03-01,9999-12-31 00:00:00,60.8779629503,STEENBAKKERIJ,STEENBAKKERIJ,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),STEENBAKKERIJ,STEENBAKKERIJ,A070
46021,46021A101,2811,1981-03-01,9999-12-31 00:00:00,30.7264730143,LANDBOUWERSSTRAAT,LANDBOUWERSSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),LANDBOUWERSSTRAAT,LANDBOUWERSSTRAAT,A101
46021,46021A111,2166,1981-03-01,9999-12-31 00:00:00,56.6545902953,DRIEKONINGEN,DRIEKONINGEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),DRIEKONINGEN,DRIEKONINGEN,A111
46021,46021A142,1588,1981-03-01,9999-12-31 00:00:00,136.374228546,VLYMINCKSHOEK,VLYMINCKSHOEK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VLYMINCKSHOEK,VLYMINCKSHOEK,A142
46021,46021A152,2454,1981-03-01,9999-12-31 00:00:00,31.4333189741,PADDENSCHOOT,PADDENSCHOOT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),PADDENSCHOOT,PADDENSCHOOT,A152
46021,46021A181,305,1981-03-01,9999-12-31 00:00:00,117.150255598,SPIEVELDSTRAAT,SPIEVELDSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),SPIEVELDSTRAAT,SPIEVELDSTRAAT,A181
46021,46021A182,44,1981-03-01,9999-12-31 00:00:00,38.8138288064,WEYNSTRAAT,WEYNSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),WEYNSTRAAT,WEYNSTRAAT,A182
46021,46021A20-,1535,1981-03-01,9999-12-31 00:00:00,67.6294966156,TEREKEN,TEREKEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),TEREKEN,TEREKEN,A20-
46021,46021A211,1207,1981-03-01,9999-12-31 00:00:00,39.1204842152,HOGENAKKER,HOGENAKKER,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),HOGENAKKER,HOGENAKKER,A211
46021,46021A232,1623,1981-03-01,9999-12-31 00:00:00,14.6450235668,FABIOLAPARK,FABIOLAPARK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),FABIOLAPARK,FABIOLAPARK,A232
46021,46021A243,1763,1981-03-01,9999-12-31 00:00:00,57.7928758222,HERTJEN,HERTJEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),HERTJEN,HERTJEN,A243
46021,46021A28-,1289,1981-03-01,9999-12-31 00:00:00,329.09816367,HEIMOLEN,HEIMOLEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),HEIMOLEN,HEIMOLEN,A28-
46021,46021A290,1468,1981-03-01,9999-12-31 00:00:00,264.071115456,KLETTERBOS,KLETTERBOS,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),KLETTERBOS,KLETTERBOS,A290
46021,46021A2MN,1134,2001-10-01,9999-12-31 00:00:00,269.807254711,INDUSTRIEPARK,INDUSTRIEPARK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),INDUSTRIEPARK,INDUSTRIEPARK,A2MN
46021,46021A382,286,1981-03-01,9999-12-31 00:00:00,126.440653159,DENNENSTRAAT,DENNENSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),DENNENSTRAAT,DENNENSTRAAT,A382
46021,46021A3AC,188,2001-10-01,9999-12-31 00:00:00,37.5988093627,REINAERT,REINAERT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),REINAERT,REINAERT,A3AC
46021,46021A3MB,13,2001-10-01,9999-12-31 00:00:00,40.4889677661,WESTAKKERS,WESTAKKERS,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),WESTAKKERS,WESTAKKERS,A3MB
46021,46021A3PB,404,2001-10-01,9999-12-31 00:00:00,104.262462457,VOSSEKOT,VOSSEKOT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VOSSEKOT,VOSSEKOT,A3PB
46021,46021A3QC,32,2001-10-01,9999-12-31 00:00:00,77.701788578,RECREATIEPARK DE STER,RECREATIEPARK DE STER,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),RECREATIEPARK DE STER,RECREATIEPARK DE STER,A3QC
46021,46021A401,2649,1981-03-01,9999-12-31 00:00:00,33.0395291704,KONINGIN ELISABETHPLEIN,KONINGIN ELISABETHPLEIN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),KONINGIN ELISABETHPLEIN,KONINGIN ELISABETHPLEIN,A401
46021,46021A412,1786,1981-03-01,9999-12-31 00:00:00,37.9136409063,LINDENSTRAAT,LINDENSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),LINDENSTRAAT,LINDENSTRAAT,A412
46021,46021A512,2216,1981-03-01,9999-12-31 00:00:00,52.3953828716,PRIESTEROGIEWIJK,PRIESTEROGIEWIJK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),PRIESTEROGIEWIJK,PRIESTEROGIEWIJK,A512
46021,46021A522,1733,1981-03-01,9999-12-31 00:00:00,23.3795765507,VAN DURMESTRAAT,VAN DURMESTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VAN DURMESTRAAT,VAN DURMESTRAAT,A522
46021,46021A533,1576,1981-03-01,9999-12-31 00:00:00,22.8934469926,VERBINDINGSSTRAAT,VERBINDINGSSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VERBINDINGSSTRAAT,VERBINDINGSSTRAAT,A533
46021,46021A60-,1832,1981-03-01,9999-12-31 00:00:00,59.3979629537,RAAP,RAAP,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),RAAP,RAAP,A60-
46021,46021A670,94,1981-03-01,9999-12-31 00:00:00,114.306831652,EUROPARK,EUROPARK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),EUROPARK,EUROPARK,A670
46021,46021A6MA,38,2001-10-01,9999-12-31 00:00:00,31.0778583251,ENTREPOT,ENTREPOT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),ENTREPOT,ENTREPOT,A6MA
46021,46021A6PA,783,2001-10-01,9999-12-31 00:00:00,102.236082232,EERSTE MOERPUT,EERSTE MOERPUT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),EERSTE MOERPUT,EERSTE MOERPUT,A6PA
46021,46021A701,2086,1981-03-01,9999-12-31 00:00:00,37.799404684,MOLEKEN,MOLEKEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),MOLEKEN,MOLEKEN,A701
46021,46021A712,1540,1981-03-01,9999-12-31 00:00:00,41.9287972422,BAENSLAND,BAENSLAND,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),BAENSLAND,BAENSLAND,A712
46021,46021A723,670,1981-03-01,9999-12-31 00:00:00,20.793288722,ABRINGDON,ABRINGDON,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),ABRINGDON,ABRINGDON,A723
46021,46021A732,1531,1981-03-01,9999-12-31 00:00:00,20.6586003614,HAZEWIND,HAZEWIND,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),HAZEWIND,HAZEWIND,A732
46021,46021A78-,269,1981-03-01,9999-12-31 00:00:00,64.0513454221,BOTERMELKSTRAAT,BOTERMELKSTRAAT,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),BOTERMELKSTRAAT,BOTERMELKSTRAAT,A78-
46021,46021A801,1891,1981-03-01,9999-12-31 00:00:00,47.1228293131,LEPELHOEK,LEPELHOEK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),LEPELHOEK,LEPELHOEK,A801
46021,46021A812,824,1981-03-01,9999-12-31 00:00:00,17.9733225995,GROOT KLOOSTERLAND,GROOT KLOOSTERLAND,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),GROOT KLOOSTERLAND,GROOT KLOOSTERLAND,A812
46021,46021A822,622,1981-03-01,9999-12-31 00:00:00,12.6802633847,VIJFSTRATEN,VIJFSTRATEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VIJFSTRATEN,VIJFSTRATEN,A822
46021,46021A831,1666,1981-03-01,9999-12-31 00:00:00,68.4961729982,CLEMENTWIJK,CLEMENTWIJK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),CLEMENTWIJK,CLEMENTWIJK,A831
46021,46021A842,1171,1981-03-01,9999-12-31 00:00:00,39.8877794918,VROUWENEEKHOEK,VROUWENEEKHOEK,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),VROUWENEEKHOEK,VROUWENEEKHOEK,A842
46021,46021A893,1583,1981-03-01,9999-12-31 00:00:00,150.642172265,HUIS TEN HALVEN,HUIS TEN HALVEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),HUIS TEN HALVEN,HUIS TEN HALVEN,A893
46021,46021A912,308,1981-03-01,9999-12-31 00:00:00,12.2257884928,ZONNEKEN,ZONNEKEN,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),ZONNEKEN,ZONNEKEN,A912
46021,46021B00-,1776,1981-03-01,9999-12-31 00:00:00,68.1501653385,NIEUWENKERKEN-WAAS-CENTRUM,NIEUWENKERKEN-WAAS-CENTRUM,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),NIEUWENKERKEN-WAAS-CENTRUM,NIEUWENKERKEN-WAAS-CENTRUM,B00-
46021,46021B011,1432,1981-03-01,9999-12-31 00:00:00,54.0405756845,WALLENHOF,WALLENHOF,Sint-Niklaas (Sint-Niklaas),Saint-Nicolas (Saint-Nicolas),WALLENHOF,WALLENHOF,B011
